description,label,
"🐣Έρχονται συναρπαστικές Πασχαλινές δράσεις για παιδιά στο Βιομηχανικό Μουσείο Φωταερίου. Κλείστε θέση!🐰

👧Παιχνίδι, τέχνη και εξερεύνηση συνδυάζονται σε ένα γιορτινό τριήμερο αφιερωμένο στα παιδιά ηλικίας 3 έως 11 ετών.

📅Σάββατο 12 – Μ. Δευτέρα 14 Απριλίου | Τεχνόπολη Δήμου Αθηναίων
🎟Προπώληση μέσω more.com

Η άνοιξη έχει φτάσει, το σχολείο έκλεισε για τις διακοπές του Πάσχα και η Τεχνόπολη Δήμου Αθηναίων γεμίζει χρώματα, αρώματα και δημιουργικότητα! 

Το Σάββατο 12, την Κυριακή 13 και τη Μεγάλη Δευτέρα 14 Απριλίου, μια σειρά διασκεδαστικών εκπαιδευτικών δράσεων στην πιο easter εκδοχή τους γεμίζουν τα πρωινά των παιδιών με φαντασία και δημιουργική διάθεση. 

Αναλυτικά το πρόγραμμα: 
Μικροί κηπουροί με πινέλα | Easter Edition
Συνδυάζεται η ζωγραφική με την κηπουρική; Με πινέλα, χρώματα και πολλή φαντασία, μικροί και μεγάλοι διακοσμούν κεραμικές γλάστρες εμπνευσμένοι από το παλιό εργοστάσιο, τις ανοιξιάτικες μυρωδιές και τα πασχαλινά χρώματα. 
Σάββατο 12 & Κυριακή 13 Απριλίου 2025
11:00-12:00 & 12:30-13:30
Για οικογένειες με παιδιά 3-7 ετών
Σημείο συνάντησης: Προαύλιο Skywalk
Κόστος: 7€/παιδί

Στην Αυλή του Εργοστασίου | Easter Edition
Η αυλή του εργοστασίου μεταμορφώνεται σε έναν ανοιχτό καλλιτεχνικό χώρο! Σε αυτό το υπαίθριο εργαστήριο, μικροί και μεγάλοι πειραματίζονται με διαφορετικά υλικά και τεχνικές, εξερευνώντας την τέχνη με τον πιο διαδραστικό τρόπο. 
Σάββατο 12 & Κυριακή 13 Απριλίου 2025
11:30-12:30 & 13:00-14:00
Για οικογένειες με παιδιά 5-9 ετών
Σημείο συνάντησης: Κτίριο Παλαιοί Φούρνοι
Κόστος: 7€/παιδί

Μηχανή των Θαυμάτων & Το Κυνήγι των Πασχαλινών Αυγών
Ένα δίωρο γεμάτο μυστήριο, φαντασία και περιπέτεια! Στην αρχή, τα παιδιά ανακαλύπτουν τη «Μηχανή των Θαυμάτων» ενώ στη συνέχεια, ξεκινά μια συναρπαστική αποστολή!
Μ. Δευτέρα 14 Απριλίου 2025
10:00-12:00
Για παιδιά 8-11 ετών
Σημείο συνάντησης: Κτίριο Παλαιοί Φούρνοι
Κόστος: 12€ (και για τις δύο δράσεις)

🎟Εισιτήρια: https://www.more.com/gr-el/tickets/happenings/draseis-sto-biomixaniko-mouseio-fotaeriou

#My_igm #easteredition #trchnopolis_athens",0,
"25 ΦΕΒΡΟΥΑΡΙΟΥ SOLD OUT , ΝΕΑ ΗΜΕΡΟΜΗΝΙΑ 26  ΦΕΒΡΟΥΑΡΙΟΥ !!! Ο ΑΝΤΩΝΗΣ ΡΕΜΟΣ ΤΡΑΓΟΥΔΑ ΜΙΜΗ ΠΛΕΣΣΑ !!",1,
"Ευχαριστούμε πολύ για την τεράστια αγάπη και στήριξή που δείχνετε στην παράσταση «Τα πήρες όλα κι έφυγες».

🙏🏼✨",1,
"👧👦 Την περασμένη Κυριακή, στις 30 Μαρτίου, το Βιομηχανικό Μουσείο Φωταερίου σε συνεργασία με το @fysikoaerioellados.gr , αφιέρωσε την ημέρα σε οικογένειες με παιδιά από 3 ετών, με αφορμή το φεστιβάλ αναμνήσεων και τέχνης «Οι Ρίζες του Γκαζιού»/ @rizesstories που πραγματοποιήθηκε στην Τεχνόπολη στις 29 Μαρτίου. Παιχνίδια εξερεύνησης, χάρτες, καλλιτεχνικές δημιουργίες, άρωμα ιστορίας, εικαστικά εργαστήρια και λαχταριστές εκπλήξεις συνέθεσαν το πλούσιο πρόγραμμα δράσεων που ενθουσίασε τους μικρούς μας φίλους! Δείτε τα στιγμιότυπα.

Photos: @georgespanosphotography / Φυσικό Αέριο Ελληνική Εταιρεία Ενέργειας

#rizesstories #myIGM #fysikoaerioellados #kids #families #sundayfunday",0,
"Μιας και έχει φουντώσει η συζήτηση για Α.Ι., τέχνη και memes

👉 Όλο το βίντεο από την Ψύχραιμη Κριτική στο link στα stories",1,
"BLACK SWAN 
Ο Μαύρος Κύκνος
8 Νοεμβρίου
Christmas Theater

Με τους κορυφαίους χορευτές των μπαλέτων Staatsballett Berlin, Dutch National Ballet, Béjart Ballet Lausanne, State Ballet of Georgia, Croatian National Ballet, και Hungarian National Ballet.

Οι κορυφαίοι χορευτές από τα μεγαλύτερά μπαλέτα του κόσμου Staatsballett Berlin, Dutch National Ballet, Béjart Ballet Lausanne, State Ballet of Georgia, Croatian National Ballet, και Hungarian National Ballet θα ανέβουν στη σκηνή στο Christmas Theater στις 8 Νοεμβρίου 2024, για να παρουσιάσουμε ένα από τα πιο εντυπωσιακά γκαλά μπαλέτου στον κόσμο: The Black Swan. Αυτό το εξαιρετικό γεγονός, εμπνευσμένο από τη Λίμνη των Κύκνων, το μπαλέτο των μπαλέτων, θα περιλαμβάνει επίσης συναρπαστικά αποσπάσματα από τα πιο γνωστά κλασικά μπαλέτα του κόσμου.

Οι 11 κορυφαίοι χορευτές που θα συμμετέχουν στο Black Swan:
Polina Semionova – Staatsballett Berlin 
Martin ten Kortenaar – Staatsballett Berlin 
David Motta Soares – Staatsballett Berlin 
Anna Ol – Dutch National Ballet
Constantine Nikolas Allen – Dutch National Ballet
Riho Sakamoto – Staatsballett Berlin
Nino Samadashvili – State Ballet of Georgia 
Savin Pavel – Croatian National Ballet
Oscar Chacon Ramirez – Béjart Ballet Lausanne 
Tatyjana Melnyik – Hungarian National Ballet 
Motomi Kiyota – Hungarian National Ballet 

ΤΙΜΕΣ ΕΙΣΙΤΗΡΙΩΝ:
VIP: 70 ευρώ
Α ΖΩΝΗ: 65 ευρώ
Β ΖΩΝΗ: 60 ευρώ
Γ ΖΩΝΗ: 50 ευρώ
Δ ΖΩΝΗ: 40 ευρώ
Ε ΖΩΝΗ: 35 ευρώ
ΣΤ ΖΩΝΗ: 27 ευρώ
AMEA: 15 ευρώ (Μόνο με τηλεφωνική κράτηση στο 211 7701700)
Ισχύουν ειδικές τιμές για ομαδικά εισιτήρια, πληροφορίες: 2117701700 & info@ct.gr
ΕΙΣΙΤΗΡΙΑ: www.more.com &  211 7701700

@christmastheater @more.com_greece",0,
⚡️⚡️⚡️⚡️,0,
"🚨 Το reworks agora special pass διατίθεται σε ειδική early bird τιμή για λίγες ώρες ακόμα και μέχρι την πρώτη ανακοίνωση καλλιτεχνών.

🟩 Στο reworks agora πιστεύουμε στην σχέση εμπιστοσύνης ανάμεσα στην διοργάνωση και στους επισκέπτες μας. Είναι σημαντικό για εμάς, να νιώθουμε αυτή την εμπιστοσύνη για αυτό και ανακοινώνουμε την πρώτη έκδοση των εισιτηρίων που αφορούν όλες τις ημέρες του reworks agora (reworks special pass) χωρίς καν να έχει ανακοινωθεί line up καλλιτεχνών. 

To reworks agora ανταποδίδοντας αυτή την εμπιστοσύνη, διαθέτει αυτά τα εισιτήρια σε μια ειδικά προνομιακή τιμή. Για εσένα που θέλεις να ζήσεις ολόκληρη την εμπειρία του reworks agora 2025 εξασφάλισε την θέση σου νωρίς και έλα μαζί μας σε αυτή την γιορτή ιδεών και μουσικής. 

🔗 www.reworks.gr",0,
"🌸

ΓΛΥΚΕΡΙA
«Ω γλυκύ μου έαρ και τα τραγούδια της Άνοιξης»

Φιλική συμμετοχή: ΠΑΝΤΕΛΗΣ ΘΑΛΑΣΣΙΝΟΣ
Αφηγείται ο ηθοποιός ΛΕΩΝΙΔΑΣ ΚΑΚΟΥΡΗΣ
Συμμετέχουν: ΧΑΡΗΣ ΜΑΚΡΗΣ & Η ΠΑΙΔΙΚΗ ΧΟΡΩΔΙΑ ΣΠΥΡΟΥ ΛΑΜΠΡΟΥ

Θέατρο Παλλάς
Μεγάλη Δευτέρα 14 Απριλίου, στις 20:30

Την παράσταση «Ω γλυκύ μου έαρ και τα τραγούδια της Άνοιξης» με κεντρικό άξονα το σπαρακτικό μοιρολόι της Παναγίας, που αποτελεί το πιο συγκλονιστικό θέμα όλων των Ύμνων της Εβδομάδας των Παθών, εκεί που ο ανθρώπινος πόνος σμίγει με το θείο δράμα, θα παρουσιάσει η Γλυκερία την Μεγάλη Δευτέρα 14 Απριλίου 2025, ώρα 20:30 στο Θέατρο Παλλάς.

Μέσα σε μια ιδιαίτερα κατανυκτική ατμόσφαιρα, θα ερμηνεύσει ύμνους της Μεγάλης Εβδομάδας, βυζαντινούς ύμνους και εγκώμια για τα Θεία και τα ανθρώπινα πάθη καθώς και επιλεγμένα τραγούδια-χελιδόνια για την ελληνική Άνοιξη όταν η φύση βρίσκει την καλή και την γλυκιά της ώρα!!!

Στο πλευρό της Γλυκερίας θα βρίσκονται ο Παντελής Θαλασσινός, ο Χάρης Μακρής, η Παιδική Χορωδία Σπύρου Λάμπρου και πολυμελής ορχήστρα.

Ο εξαιρετικός ηθοποιός Λεωνίδας Κακούρης θα διαβάσει εμβληματικά αποσπάσματα από έργα Ελλήνων ποιητών και πεζογράφων σε επιμέλεια του Χρήστου Προμοίρα.

Το πρόγραμμα επιμελήθηκε ο Στέλιος Φωτιάδης.

Παραγωγή: Cricos

..........................................................

📍 Θέατρο Παλλάς
Βουκουρεστίου 5, Αθήνα 105 64

📅 Μ. Δευτέρα 14 Απριλίου 2025
Ώρα έναρξης: 20:30 | Διάρκεια: 2 ώρες

🎟️ Προπώληση εισιτηρίων: από 15 ευρώ
more.com || pallastheater.com

Tηλ. πληροφοριών: 210-3213100",0,
"Με το νέο πρόγραμμα επιβράβευσης Village Pass, κάθε φορά που πας στα Village Cinemas, κερδίζεις πόντους!💯Κι όταν οι πόντοι σου γίνονται εμπειρίες, δωρεάν εισιτήρια, αποκλειστικές προβολές, μοναδικές εκπλήξεις και δώρα, δεν πας απλά σινεμά… Village Pass!🎟️📽️🎁
Γίνε τώρα μέλος στο 👉www.villagecinemas.gr και άρχισε να κερδίζεις πόντους!🎉
#VillagePass #VillageCinemas",0,
"🎭 Θέατρο Παλλάς -  Θέατρο για Όλους 

Το Θέατρο Παλλάς, στο πλαίσιο της πρωτοβουλίας «Θέατρο για Όλους», προσφέρει την ευκαιρία στους θεατές, να παρακολουθήσουν τις τρεις μεγάλες παραστάσεις της Άνοιξης , με εισιτήρια σε προνομιακές τιμές. 

📌 Τα πήρες όλα κι έφυγες – Η ζωή του Στράτου Διονυσίου 

📌 Julien Dassin – Joe Dassin Story 

📌 Tiny Beautiful Things – Nia Vardalos 

Επισκεφθείτε το pallastheater.com και ανακαλύψτε τα Daily Offers για να επωφεληθείτε από τις τρέχουσες, ειδικές προσφορές. 

#PallasTheater #παλλάς #theatrogiaolous #dailyoffers #tapiresolakiefyges #Joedassinstory #tinybeautifulthings",0,
"🔔 3 ΑΠΡΙΛΙΟΥ 💥#ADAFTalks & #ADAFWorkshops 

ΠΡΟΓΡΑΜΜΑ:
✅ ADAFTalk: Τεχνολογία στην Τέχνη
Συντονιστής: Γιάννης Πανταζόπουλος, αρχισυντάκτης Lifo και παραγωγός του podcast Άκου την Επιστήμη. @johnpantazopoulos
Νεφέλη Δημητριάδη: Εικαστική Καλλιτέχνης, Αναπληρώτρια Καθηγήτρια, γνωστικό αντικείμενο Εικονική-Επαυξημένη-Μεικτή Πραγματικότητα και Κινηματογράφος, Σχολή Κινηματογράφου  Αριστοτελείου Πανεπιστημίου Θεσσαλονίκης @nefelidimitriadi
Αναστάσιος Δρόσου: Κύριος Ερευνητής στο Εθνικό Κέντρο Έρευνας & Τεχνολογικής Ανάπτυξης (ΕΚΕΤΑ) στο γνωστικό αντικείμενο των Ευφυών και Ασφαλών συστημάτων Οπτικής Αναλυτικής.
Στέλλα Νταβάρα: Συντονίστρια CPH:LAB και XR εκθέσεων στο φεστιβάλ CPH:DOX. @stellantavara

✅ ADAFTalk: Case Study: Interactive Haptic-Sound Installation INSIGHT: Δημήτρης Μπατσής, Αθανάσιος Κόκκινος Χρήστος Σταύρου - 20:00 (online)

✅ ADAFWorkshop: Video-art Game-Αχιλλέας Νάσιος

Book your ticket: @more.com_greece (link in bio)

🔔 Για συμμετοχή σε workshops χρειάζεται:
- Προκράτηση θέσης, συμπληρώνοντας τη φόρμα συμμετοχής στο 2025.adaf.gr/artworks-category/workshops/ . Περιορισμένος αριθμός εισιτηρίων. Οι συμμετοχές θα γίνουν δεκτές με σειρά προτεραιότητας.

🔔 Για συμμετοχή σε talks & workshops χρειάζεται:
- Ημερήσιο εισιτήριο γενικής εισόδου, στο οποίο περιλαμβάνεται η συμμετοχή και η παρακολούθηση όλων των άλλων ζωντανών δράσεων της ημέρας μαζί με την περιήγησή σας στη μόνιμη έκθεση του φεστιβάλ.

➡️ Η διοργάνωση πραγματοποιείται στο πλαίσιο της Πράξης «20o και 21ο Διεθνές Φεστιβάλ Ψηφιακών Τεχνών της Ελλάδας – Athens Digital Arts Festival», η οποία αναμένεται να ενταχθεί στο Επιχειρησιακό Πρόγραμμα «Αττική» ΕΣΠΑ 2021-2027 και συγχρηματοδοτείται από το Ευρωπαϊκό Ταμείο Περιφερειακής Ανάπτυξης και από εθνικούς πόρους.

#ADAF25 #ADAF #ADAFgreece #ψηφιακεςτεχνες #NewMediaArt #digitalartist #digitalart #WORKSHOPS #ΕΡΓΑΣΤΗΡΙΑ #TALK #ΟΜΙΛΙΑ",0,
